business_id	name	stars	review_count
JT9XHFJiE3zbBZ4e2qy24w	Fremont Medical Centers	3.0	31
b7DQpuJ-heKrgEtreYrx8A	Baiz Fresh Foods	3.5	66
OFpWQJSl-3Mu8jhDIkhcHw	Precision Chem-Dry	5.0	25
cs1qJvnWUg_f8g020z_3PQ	Pizzeria Bianco	4.0	679
wMnFmgq4-3anAVQMhTQmLw	Pure Luxury Tint & Detailing Services	4.5	73
ZrXYLXcEcDvYYBErmafobg	Marketplace Café	4.5	194
KTsMFt_3z3NclQWS8sARmQ	Kushimaru	3.5	50
c236ZWatf9JgeuqFmOlLcg	Lenny's Barbershop	4.0	95
YGpJ2WgQzaywcWMi4HCoEw	Goodwill Retail Store and Donation Center	3.0	49
as-VRXsqpDMWYtWWdSyu2w	T&T Auto	5.0	40
JweD4oBHn1R5NRvF8lcxKQ	Quaff Cafe	3.5	32
yPzcnXlZ4VfCqPrXgwbS9A	Madras Cafe	5.0	48
tWjFg2E9ztJt_LuLUDOJKQ	Dunham Jiu Jitsu	5.0	38
6hkHrWb82XfJdZ-SJmCKCg	Wok & Roast Chinese BBQ	3.5	66
aMZzd9RrRyhpuUJycefotA	Norm's Diner	4.0	166
MP0SNMrYp1m0-KOW7uPeGA	Little City Grill	4.0	41
SqTAlszocy9n2ExQWRVSgg	Karachi Kitchen	3.5	48
Ge1JTxN0ytKncaoUsiUoSw	Petite Thuet	2.5	41
doz0Zf14FVyj4f2knQO30A	Beckham's B&M Bar-B-Que	2.0	38
bXQIOsMnXH0h_HaXItJVSw	Apex Endodontics - Gilbert	4.0	47
VbD412ssoCtz6RklpRtLug	Sawtooth Bar & Grill	4.0	151
nzAy8A_Kj7K6B4OyZzNsnQ	I Do! I Do! Bridal	2.0	25
paWti26uib0RmBJIn6xL9w	Hobe Meats	4.0	207
3flgcuZ-3KZWOPayS0SeKQ	Panera Bread	2.5	56
twqDp5T5eXXt6ZipLvECRw	Taco Bell	2.0	51
gGA055zZCftYMMC8xEWbyg	Wendy's	1.5	20
L0Or9sadqPFjWnypp7d9Mw	Instinktive Tattoo	3.0	39
cAOCcoVt7onGQmu6rNd33g	Best Buy North Hills	2.0	30
1ZsjYgvmtiwZameWm1sCrg	The Roomstore	1.5	21
uJFai9nBICXTnmeFUNMxAg	A+ Collision Center	4.5	72
dC2yhxxVUSmjW1Db7IaKWQ	Dairyland Family Restaurant	3.5	35
A0_XaXiVtg_sMgpcivtyvA	NC Salon - Downtown	4.5	38
Yb-ToSUXWwjy4sdpSWUt_A	Four Points by Sheraton Cleveland Airport	3.0	37
8T5JnB9qL5y8RaCHH5zKSQ	Bean Vegan Cuisine	3.5	400
xMT6Pep32kiO80eaxuEvVQ	Cosmetic World	3.0	29
EgrW38gqGcNH2tKdRd_XZQ	Fred's Not Here	3.0	202
3pp41XQ0WJGqFnF1r8QCZQ	Apex Balloons	5.0	39
ZedwJdX1jQ7Hw1CzU3VDLw	La Pizzeria	3.5	52
YGaowC1J4GfkQYyYLYWnQQ	El Penasco Mexican Kitchen	3.5	20
gD6kMplqYcaQ9TNPS_zDHA	Tommy's Pub	5.0	21
4CNLH7SomTkbnHdi6zg_ow	All About Serving Process Server	5.0	25
uLat5lajUkxZbp-f_nN4eQ	Starbucks	4.0	64
O3sIXkB4rHX9OLKILiyZLw	JoBlo	3.5	30
MTIYKcg4Vq6dVigYhuo8Uw	Get Nailed	4.0	167
dqD1Q5FEMvFR6L0nH48Xjw	Thai Bistro	3.5	57
CJ0sbMmixbh21d9fUoBEMg	Espresso Royale	3.5	62
aB8pUU6Y9KyA6zjXjfU-sw	Poolscapes	3.5	33
L0Ykhc48xWEM5_E63NAm_A	Gateway Auto Body	5.0	48
X9UCpBAJs7NRCXSNZCnvpQ	School of Rock Las Vegas West	5.0	34
9p2phMmjGq2QJ6PNO9LZxA	Starbucks	2.5	50
oj8qk3W7O9oq15VIs-vYJQ	Lon's At the Hermosa	4.0	454
uDEEYz1oWELBY1ExGHrRpg	South End Auto Inspections	4.5	49
jArpBM9wonbYrpiQ4Eac1g	Sonora Quest Laboratories	2.0	69
JvIavs71THEHx-cd8foPQA	Silos South End	4.0	23
0VOh4VIq13oFburRU9gddw	The Side Door Corner Store	4.0	131
C-oKwqnAPa1KJZhMOox60w	Melt Bar and Grilled	4.0	532
Lp9p3CanKJdqRekIwRNJ7Q	Inde Fusion	4.0	30
rlDuAQgXTnVcdFXeEiE53A	Antonio's	3.5	80
X4eLNrSTlKYMBSLLn1P0RQ	Life Flow Wellness	4.5	28
KrYDbrvfZVTlmC6M89zd9g	Phoenix Wine	5.0	21
kYezxBTjUC49pva5HLPKbg	Fantail Bakery-Cafe	4.0	29
QtxTLatcq133Pfnl90ZB9Q	Pa'La	4.5	150
HM5_OwVGW4YEHgyOf56IAQ	Green Earth Vegetarian Cuisine	4.0	67
yw4WP1QyOzopQyQpKT4o4g	Golden Spoke Cyclery	4.5	35
atBul_9I4TtdozKU0mRBjg	Via Allegro Ristorante	4.0	69
5SnWrdQMv2oysUZa4Z-dxA	AR Iron	4.5	30
EHXCJ7ZEUWqBhVfYgrKTsQ	Zoolights	3.5	145
kTY6b1DQHCs521tooIR_6w	Club De Soleil	3.0	129
S1AxUjs0ekYsy-K8v2o3mA	KFC	1.5	69
OwRQ6MMrqEo8GR70GRbJcA	Expert Nail & Tanning	2.0	20
cJljJTEXVp88GMxCRuJQ5Q	Stahl Plumbing Heating & Air Conditioning	2.0	27
x6fvLWdx-Kb8_oMeqaHhRQ	Chatime Champaign	4.5	30
w6bRFK2rsO4dRb6xhw_TtA	Mancini's Bakery	5.0	22
E3X8OaMYJckk4LJGd-Wd4w	Morning Glory Cafe	3.5	79
xBm40tTwoKYP8OBP4ruPDw	The Edgewater	3.5	23
yr17sR7UHtplXng4YlJ5Ag	Royal Beauty of Carmen	2.5	20
MDeqp3L79cq3h11_nW5umw	T&T Supermarket	3.0	24
nJj6lNHq30xYDsCfLughCw	Dosa Palace	3.0	23
the19uDwR-41n8x861F7Hg	Zen Asian Fusion	4.0	218
0CaXX_gZohiltHDhvdtOpA	Moxie's Grill & Bar	3.5	21
blVwumFhigDEWsFLELjbIQ	Brake Masters	4.5	73
IsADZMYEJKXTtPfN9YsiBA	Kabul Restaurant	3.5	175
O263SR-btj7hzsb0l2t77w	Mosaic	3.0	41
U-lMZqzq3ka3iBqn08N6iA	Ashley HomeStore	2.5	141
tggHJ7wk-6Wok_CSPd3aUA	El Rancho	3.5	32
McQsl_USMy6kfUz9J02Tdg	Lotus Garden Cuisine	3.5	79
4yDzhf-Ap7RSr9slOYZgrA	Zen Vapors	5.0	54
9WmvVbYoM9X1ZP6txZgohQ	Liwan Kitchen	3.5	29
oPGUbqBpHNZvVu9gAFJbMQ	Chez Delmo	4.0	78
Tk79j0dMuCDF24NhXSeIfg	 Fresh Madison Market	3.0	56
zL_qwA1JgRPgI-LNewP1Ew	Simplee Sushi	4.0	32
Hr6400ChN3hziIHDt2-hMA	Whitehouse Salon	4.5	166
nYpxA8exNB1VPuM7XYS7fg	Taquerias El Chino	4.5	201
SP8jN1vcAyS5Y-hZb3h-MQ	Dunkin'	2.0	104
0G1y7uV7w1D2uziS4Lt_Dw	Chapalas Mexican Restaurants	3.5	220
A4r4hnmJTeTlTjFlV6vnkQ	Days Inn by Wyndham Cleveland Lakewood	1.5	56
9XXeFt-S-mlVVk2eccQanQ	Kaos Dayclub and Nightclub	2.5	309
nJClfvVwSrr2uuo_y2wO4w	Nile Restaurant	3.5	145
xw2mHGjTOs-VheN8707czQ	Bronze Hood Lounge	3.5	28
-ZHeHh4bwLlecbcAD7fTqw	Hof Kelsten	4.0	93
tlTOSRv0LxI6pQcc_4t8sQ	Surprise Nails & Spa	3.0	58
eo49Xbwss1EK86eTuW23eg	Jerry's Nugget Casino	3.5	64
a1Wb8aKPyqfSM-COEG5VWg	Body Spa West	4.0	70
gU7xFSbbu9KX4OSBhG9ElA	Enjoy Sushi Café	4.5	43
vNNWCCLocoJIQ5XwuG4mLg	Mary's Diner	3.5	32
GQCmcU4aD6GEq7Eo7pKqUg	Wendy's	3.0	56
l9-I7_E4xHKv1r-ikizpPw	El Coquito	3.5	33
fS1QBwuCUXVQ_K7LNnYvBg	Mi Pueblo	2.5	50
-X9QS8l7u5R3CswmfZtn-Q	Valley Vietnamese food	4.5	43
2uLU7C6-59QKdiTaw4Bf3g	LA Fitness	3.0	129
KIJNlmRsTLag7tW62NvLcQ	Dalley Karen MD	3.0	34
VcLEIFSPvi0eEcY4fWNSSg	Villa Madina - Eaton Centre	2.0	36
fXNea6ST3FlFpA9qmSgHGQ	Tall Ship Cruises Toronto - Tall Ship Kajama	3.5	36
d9NRPNcTYUM6w6I4ME3T4Q	Emmett's Fix-It Shop	4.5	28
r1k3JVOrfF4vJJUWJrF8uQ	Showmars - Charlotte	4.0	43
Jjt15vVb7taUtuw1rM_tYw	Desert Monks Brewing	4.5	26
ywJ2vTyS05hwtKCi49BAYw	Civana - Resort and Spa	4.0	55
Mp4l7f83GtphC3iudYE-Zw	Kamm's Corners Ice Cream Company	4.5	23
aFUPfnjTP9RKF6k1P6YFug	The Keg Steakhouse + Bar - Ajax	4.5	59
n_UkzLCAMCIqhUnu-iLQyw	Bricco	3.0	38
221yaXPE1zmJqDvBVM__tw	Baskin-Robbins	2.5	30
EsMcGiZaQuG1OOvL9iUFug	Any Given Sundae	4.5	23
-1Vsn0h_Sju8xbospJDwQw	The Body Lab	4.0	21
aql8K6zVoJDGRJ3P-IgtpQ	Ume Fashion Sushi	4.0	22
OVfc473DO4JlVVftd24lHg	Extended Stay America - Phoenix - Airport - E. Oak St.	1.5	69
1d-yIypEtk1wc2PTY8xAQg	Bodyheat Tanning	3.0	20
Vxyl0MIIj46oUkrk7v9Elg	Red Roof PLUS+ Phoenix West	2.0	35
mtWDFVtQPOgCjbMdD5w9xw	Kilgour's Bar Meets Grill	3.5	23
qruzrWmBzwmaBHgdq7uF_Q	Dana Park Village Square	3.0	32
7aiUhWAorakcx2l0F_1eRA	Joey's of Chicago	3.0	42
D1N3Sl7JEi7ymFzRxVhvRQ	Suddath Relocation Systems	2.5	20
VFauvNg6D3f-PnkgSvA-nw	Calgary Public Library	4.0	28
fVf1D9hBUtOo28PBzw5dZg	Mattress Firm Whitney Ranch	4.5	23
PAilv1TpsWMsLTZk5d3guw	Capriotti's Sandwich Shop	3.0	99
p-wnqIJkii8YWAFjEWRf8g	Crisp Cutz Barbershop	4.0	39
OyfXVKjDy7VviVWkUxkk1g	Insomnia Cookies	3.5	36
oM_iooopkwnS7XnVS5kqlQ	Jay's Gyro's	3.5	75
ffb-MG6KFRzYCERrWi2htw	Cosmos Salon & Medspa	4.0	53
dWShECwk4R1cQhzOzJXtIQ	Los Arcos Mexican Restaurant Bar and Grill	3.5	58
jwAGu-mWm36H5jRxkrVoBg	Steven Crazy Nails	4.0	44
MgbjD3OrQpFRIop1jQ9NvA	Wedge & Bottle	4.5	50
_rr8gsT-H4OWVrSHlMC_fg	European Wax Center	4.5	94
ln84XX4mBHPTDLkgCy5Z4w	Akron City Tavern	3.5	54
WFLVjaSWzBl8t01laWHuhw	Banner Children's Urgent Care	3.0	44
A-a2c89IL7aFbo9-wTqXJQ	First Class Auto Body	4.5	53
K5NLWFM5RP5HIM0jbZC2xA	Plaza Premium Lounge	3.0	27
Ku3ME-bW3zINVJiP9zkOEg	Superfood Eateries	4.5	63
cFKyrvrNXp9_PpSbRiPI1Q	Renaissance Montreal Downtown Hotel	4.0	53
xUmJ7XsZDPTmg26bkh00Zg	Burger Nuts	3.0	23
EJCIWlH1eUnThIMROAkLYw	Forever 21	2.0	23
UiajBkc9EjcQKssQ9AvAQA	Blu Burger Grille	3.5	86
SUl61XyVn3B1C1ATBZ8zAg	Hugo Boss	4.0	20
pPYazj1rJRHbFQsne85uvQ	Vapeverine	4.5	26
05qUHkx1cOv9i8GFLhZqoQ	Paris Laser & Skin	4.5	30
uvyTWilmphWKJfaVQFu7pQ	Cobblestone Auto Spa	3.5	266
Jvx8CyM8om6tZvn8PXOWEA	Jimmy John's	3.5	24
PRORLChxEvwdak0Rau3Mhg	Modern Mama Doula Services	5.0	49
OTRiU_-4d9Z7P5Y9Yrf84Q	AZ Ice Gilbert	3.5	55
N5mcKKdcmwirw1bFhE80Sw	The Living Room Wine Café & Lounge	3.5	195
DIECbqXo5GhxalO1YITAPQ	GLACÉ Cryotherapy Las Vegas	4.5	21
szhHLNACFt74BtdSY3mDeg	PCC Collision	5.0	40
HJvGiT7aGtZ4mBVryxR0-A	Jiffy Lube	3.5	30
UEJuf8fjTKYhNAsbacCctw	Lizabel's Treasures	4.5	20
wEZ5ACfDZ9pfC8Hq-c910A	The Diamond Vault	5.0	32
aUc1gQmIwv1sQKt2u4AWPA	St Joseph Husband of Mary Roman Catholic Church	4.0	29
QUs_7nqxo0xYE-KazHlx5A	Drury Inn & Suites Phoenix Happy Valley	4.5	83
WlBvw6R1Qe2yIaZp-2ilZA	Toros Cantina & Gaming	3.5	298
24AMVKpgUnwIsh6dK5dD7Q	Platinum Party Bus	4.0	27
-rKuAcB5suEWKhcUiqr13w	AllStar Wings & Ribs	3.0	101
C_4IogJkUBErt8gzL7Istw	United Club	4.0	37
00NrWSvMkQhPGFoO_efv9Q	Pho So 1	3.5	36
ALaBtHzn3ekGDJQoCoQgOg	Onion Steak Sub	4.0	164
cMAv53bpH7b32IYgQwCXLA	Zero Degrees	3.5	588
5tn1rq69i7XJOONablNrAw	Meineke Car Care Center	3.0	48
ANSvcfBF84sXHLEEoaBypg	Blaze Fast Fire'd Pizza	4.0	97
U1diEMnTzLstYaLXJFU6uA	Mary Lynn's Massage and Day Spa	2.5	42
zlpLjbwrKuNs8zROgB_qUQ	The Bank	3.0	771
HBUh2UBqqUvFhIOfU4Ediw	Nu Nails Spa	3.0	28
hl6s4hGsJDcRhHIWrSM-UA	Azuza Hookah Lounge & Cafe	4.5	318
816UOVoEQM6yLiWBD7PDNQ	El Canelo Restaurant	3.5	23
IIWz96zl3D8thYIxv3-5mA	Asian Garden	4.0	35
rHxc9sR5ELjboLqd_fUzJg	Barista & Chef	4.5	44
mfnmy_M3D5ElkgJD_TxoCA	DaiKo Indian Kitchen & Nepali Street Food	4.0	44
_BinpQSjqtEgycxQxKHIGg	Cobblestone Auto Spa	3.0	251
fUL9117LxmCrLLBkr1rfxQ	Le Bar Sportif	2.5	21
55lgqZ_IVMHCuAfqSHx_CQ	Airwork	5.0	57
xyskSLRWf5ixBWSYk5hnDQ	Stir Fry Paradise	4.0	30
s1av6TDj7npTFBH8HEz-Rw	Rivermen Brewing	3.0	72
JlIK-c-pINHz4WWT2xYPEA	Hot Oven Bakery	4.0	31
IPEQKKR2yozx4-4hjUx13w	McDowell Mountain Golf Club	3.0	51
9MQxMWPFLDQtCmxxidw3Sw	Leyle's Restaurant	4.0	33
0jxh10zrKlRetrBZ3H7NwA	Bubble Tea and Me	3.5	41
i5XqKrdEFHvJpqAw3YKrag	Copper Branch	4.0	89
6JnLqZGI7N60dKBEhnCgzQ	Belfry Gastro House	2.5	29
oAUi0mz8MTbBIzGKK1AyWA	N Sur Mackay	4.5	80
6sCdVRtmhJgNqKh9Vx6JXw	Tavern At Twin Lakes	3.0	46
q3G3V_r3srwf0_WDB75BDg	Icon Salon Spa	4.5	47
Hn2HyX10H8wvkdESZVBvaQ	Planned Parenthood - Flamingo Health Center	2.0	38
bc3qgRXb8mln0CGgUCTdug	Elizabeth Creamery	4.0	131
tHLJ1pDaaHptb-EbFM2q_A	Quaker Steak and Lube	3.5	54
eP6TfUGToS_jehhYfUgfaw	Tuscan Wolf Pizzeria	4.0	21
giqAQ9tQSpUoC2CGT5QJAw	The Residences at Stadium Village by Milestone Management	3.5	21
K0VNhFhaOrO3CypCqofjwA	Ma Ma Wok	4.0	148
Fz4tEznEC4Dr5F4w6jJRKg	Li-ao Sushi	4.0	30
wJ-PcjemwR44WitIJsDzsA	iColor Nail Bar	3.5	35
mXNth6j_Y8Sy7F214P1Wtg	Patti's Pasticceria	4.5	37
qtc1YZix_5lHBJTZq7DOpA	Zeffirino	3.5	405
uiR2czejQmub7x3BW5u5Sg	Desert Radiology	3.0	50
bvTyaYHXupi1c5mbs65RyQ	Great Wall China Buffet	2.0	51
-fSW_9x8c_wTm1zS4dz3rw	Express Donuts	4.5	183
uFZ7Q8JCgGJAaObiYs3ksg	Bord'Elle Boutique Bar and Eatery	3.5	44
wQbptdRjZQ3DwOFtujYwNw	Moksha Yoga Downtown	3.5	47
R8MdnPoLfjlfuIik6z6m3A	TJ Maxx	4.0	29
4KtHdcaZgJNZvbRgs5edKQ	The Fuzz Box	4.5	93
RSPEJeFTKs1BsiVgjHp1WQ	Spago by Wolfgang Puck	4.0	353
lAqzgJwOQmthdZWpiIcmuQ	Subway Restaurants	3.0	23
1Pkun7mItH_38Ekdg2uTLA	McMillan & McMillan Painting	5.0	69
gYY9U9CXRS12O-oUFoO0cg	Panera Bread	3.0	40
xmGvhfOxjz9JG1ktVAzhMQ	Montreal Pool Room	4.0	87
6yqLbes8POJ5-zBF6XKXqA	Best Western Hoover Dam Hotel	3.5	24
NAyXRFKfSn6b7fSvVI7M4A	Moorea Beach Club	4.0	168
VQAvxsfVn5OS5ZFCB18I9Q	Active Surplus	4.5	30
NBzNYqaByNx7gq7v2eFBGg	Tacos Chiwas	4.5	87
dfACx04yua6IRy1l_0dcIw	Restoration Hardware	3.5	52
8eTL0O47F6VwwjKPvUB1gg	Café Campus	3.0	41
sYQ5wGRg4gX2iWv6swG6Ng	Prayosha Threading & Wax Bar	4.0	53
QvsNq6x0kQN0cK7emBpAJQ	A Special Memory Wedding Chapel	3.5	61
gfwyMJ5jjROWCF4G6ERsAg	TownePlace Suites Charlotte Arrowood	2.5	20
CuIPocteo1F3LEn1OqUoHg	China Jade	4.0	47
JZGObzUxfOsotOkp1pecdQ	Crispys Bar and Grill	4.5	150
u8z-JrofeeeYAym4A9a1xg	Las Vegas Ice Center	3.5	113
RtoXohdEaL6DajgoYYutxg	Cho	3.5	37
aFHhlNjp1nLd-2Ql8cfZkA	Braised Restaurant & Bar	3.0	27
2tOcXjQycmhNmPqfl_imlg	Colozza's Bakery	4.5	59
02PWhYKqgX-3X6qr2gBw2g	Tiffany Nails & Spa	3.0	44
Db3CfZWrtG33UZSs8Tdlsg	Sabor Latin Street Grill - Steele Creek	4.0	151
Ku3ATIQunBSCP6_j6yOKFA	Jammyland	4.5	158
uZBRmbonKzNnl0rwY7COrQ	15° Fahrenheit Rolled Ice Cream	3.5	43
55rDlAxYtG1T0I6MQ0NW9g	Apple Depot	1.0	47
iGOy8Tc9zeewn5BW2svW-g	Polished Nail Bar	2.5	114
TWk7hL6yCx5mYcs0Ys-usQ	Stinky's Bar & Grill	4.0	67
SCDCiS2_ZH4SBurMuPHicw	Jamba Juice	2.5	45
HmF1uRRxucvELiPWXXsZPw	Helio Terra Vegan Cafe	4.5	75
cDygBgopGXg3Jvh9ynWxhw	Youfit Health Clubs	3.0	140
2vDSveTk2Wyp7XoNHjK1yg	Laz Bistro and Bar	3.5	31
LrCnfBSbMVqgMmk2u6b5ow	Pho Bo Saigon	3.5	31
9hK4b2ElsfgQq2vNUDTraA	Ladybug Cleaning Co.	5.0	49
ZPfL5heuxuLYNOLOsJfDlg	JT Aesthetics	4.5	24
FQHwUBCrdHctmRzPJs2Mbw	Walkers Wine Bar & Grill	3.5	41
YrYJorbQyL-btu2wauLvFg	AutoNation Chrysler Dodge Jeep RAM & FIAT North Phoenix	2.0	331
hSj14uqwaEG0ADONXSxNiA	CJ's Italian Ice & Custard	4.5	26
UaMq3DUhtkoZ5WCEQm2T9g	Silver Spoon	3.0	25
Sa6ir2OM7Stqew5dPiHziA	MMJ America - Las Vegas	3.5	50
fB4cb6uvz-QngtYP0fbfAw	Tokyo Japanese Restaurant	4.0	131
Q3ln3mvsckcD7ED8RsEgPg	Costco	4.0	45
JALVUxCfmv33jPhO7fLNHQ	Old Mill Toronto	3.0	145
tb-aXpSJpWIlAA2nMVckcw	Sunny Energy	4.5	22
f8BcOnvBuA9GpXkVVGJBuQ	Hobby Bench	3.5	21
wkxn6t3kiaPMw-UX_Y4YkQ	Enamor Dentistry	4.5	21
1iDBWrwjfk4w_ThhL_qTYQ	Bistro Du Lac	2.0	31
odr7wuHWQeA0r9iUWZml8w	EZ TV Mounting	5.0	107
IbMuq-Hj_S_tEo9joFN3Vg	All American Eyeglass Repair	4.5	29
G7g6JQQHl2e_r4iamlVKsQ	Gauffre Mignonne	3.5	50
I4EmpNOW7zCcx7fUnQ9ixg	Saigon Kitchen	4.0	528
qwrQC1fN06wVEm3kXmn1ig	Trader Joe's	4.5	93
3NuQdQQdLV9de4GODl_cUA	Hail Mary's Food And Drink	4.0	38
O0reEO0squzDLq_zUfxR_w	Fuddruckers	3.5	33
_7HjUKqU5GQOQirnZzRgWA	Sportsnet Grill	4.0	66
rvsye09KiUNW_Xa3mygo3Q	Pancheros Mexican Grill	3.0	27
B3tZ1mLp3WfrahJHANtg_g	OneAZ Credit Union	3.5	27
AUpzU3E1lcjSWRIKNChBhA	Walmart Supercenter	2.0	63
5874jeQ4BlypNzCJbL0Phg	Alamo Rent A Car	4.0	537
C2skZUb7BLpv3e78Mcf5cA	Pizza Hut	1.5	51
JxjY94b4EfrFVsDCEdP5dA	Discount Tire	5.0	112
mpic-6yBI1pavHRNxBbFwQ	Winder Farms	2.0	124
dMKoixZQnCx_EBrnU_HrVg	Ace Cab Company	1.5	90
7kgdy_Tn7kWZr0PMCKxRNA	McDonald's	2.0	37
QZV9hW3WP9o9SmmV29JVQw	Fuzzy's Chicago Style Pizza	3.0	45
NVBg4fU10O-PByQi9_C4PA	Star Nursery	3.5	58
P9avomdrz_oubnCvgqoExw	Sally Beauty Supply	2.5	23
ko2Dc_aY-rSoVon5X3YLEA	Sol Touch Massage	5.0	33
kvBiKrInVHyLEpEna16dXw	Collective Tattoo Parlor	5.0	38
uxmL96QngoslrtMXaQ80nA	Royal Jasmine Thai Restaurant	4.0	309
IhM1UBvAMM5Fia4f_v1wdQ	El Nahual Tacos	4.5	113
hkNMo5kY8OhObwJF2qYIew	Nirvana Center	1.5	33
UuqBfKTjRBjWZgzRoHRw_g	The Guvernment	3.5	46
DzSlAkkiwtZjP09AaOMa-g	Roasting Oven & Grill	3.0	50
UuEHNF6rzvRWf3WpnkdvhQ	Purrfect Auto Service	3.0	50
f7i3uVahlfykAQvDxx4CDg	Duke of Somerset	3.5	41
8cx6pcaVgEZnS3edoYvImw	The Meat Market	4.5	36
dDKhRQlw_OVsPLQAGAeNyA	Le Bourlingueur	3.5	84
cPnbRIwfLX6EZSP2aahpIw	Crate and Barrel	3.5	33
jpcMPu60aYkC1c1GJVDPow	Pratt's Pets - El Mirage	3.5	30
3havmrNom3QM2WpzQjhk8A	Tempe Community Acupuncture	4.5	26
Ysea8mV6BpMMUD-QrDRHnw	Express Moves	3.0	37
Ly-IO4S_JHYhLrNx6ZQBdA	L'Appartement Hôtel	3.5	27
UMc0iSJMk5g2Py9AFBJdKQ	Swiss Chalet Rotisserie & Grill	3.0	45
KySj5AF4K_j4oD91ATgcGQ	Ted Wiens Tire & Auto	4.0	112
rMHExrnEedN-74-1osZ2MA	Le Vieux St-Laurent	4.0	61
sH3UsolKjik01u0HlQ9_0Q	Three Amigos Mexican Restaurant and Cantina	4.0	477
t-x9UhukwtaxQ2DmbgFxJg	Dunkin'	1.5	47
RwMLuOkImBIqqYj4SSKSPg	Tacos El Gordo	4.0	4016
kFEqEz7xdkCNHlJJzenssA	Zink American Kitchen	3.5	36
0WTAkJNPznTgmiOUTue9NA	Palais des Congrès de Montréal	4.0	51
apdb7MGnmnx6nGWBJ0ch_g	Copper Star Coffee	4.5	624
IWKtGvVg4hqc9rWHjW8KoA	M Resort Spa Casino	4.0	1250
1_Bwp-442E_YWFimEEzhVw	Gentlemen Joe's Barber Shop	3.0	42
pHA8wyVcrkhI4wQ3mt6NHw	Which Wich Superior Sandwiches	3.5	209
F8lic8uN9nhbRjEtAn-cqQ	Denny's	3.0	41
yr0-livmeHajzOMuqRpFtQ	Viet House	4.0	58
HAqFrpN8ukzFZuSgTvLijw	Faley Restaurant	3.5	48
Sh-XzCG2pZ59g85kjROciw	Giant Rustic Pizza	4.0	98
2gDHQELrlq3jVuZZfJeWUg	Chop Chop	4.0	67
wph0jjOIJQ6U3vPMUooM_A	Chew & Chug	5.0	85
F77NC8-iYUv7OI8SFWF_gQ	Bleachers Sports Grill	3.5	67
pVoD8_X72As06qg1S0MgWw	Risas Dental and Braces - Maryvale	4.0	25
s_bMNUn6uLqwLoJ-G-lkww	Capezio	4.0	36
F1klnrZP6Bzkj-90nkdsJA	Animal Friends	3.0	45
MSO0kskuBuLeWZmxMem_Aw	City Barbeque	4.0	154
wn2Rn__MMqa9zkyvRkkrSg	Civello Uptown Salon	4.0	42
zG3GJiIrF01bwgP0tQdkZg	House of Hunan	4.0	103
qPpoW-iZaAY3_3COzZcAeg	Matcha House Tea And Sweets	4.5	237
GgIA-Lp3Ayz_PlkUy4cRBQ	Polo Cleaners	3.5	27
VOCJZc2cTeOEykXv3AEgCw	Bennys Breakfast Bar	4.0	46
IdC0PhL9sZ7ep1vbnxQ4FQ	Chandler-Gilbert Community College	3.5	22
f-4N8MXGy_ifyGtfZrh6SQ	Popeyes Louisiana Kitchen	3.0	72
mlc5N9qL6UYbtcwzVqgmzw	Roadhouse	3.0	51
uhX3mfuapCkWqFJkPjrMZA	Silver Star BBQ	3.5	21
28AALxbT27d3voK2as0ARg	Spitzer Chrysler Dodge Jeep Ram Cleveland	2.0	25
Ws58mhuro-rRrVCE50o-EA	IT'SUGAR	3.0	40
svT1TdTgTd4k4-utMCQU8w	Liberty Station	4.0	296
bZs7FJ7fHIJxVecfp1qvug	Takopa	4.5	232
PtRgVDep8fcM7qleIlR4dw	Holy Smoke Bbq	4.5	32
QGTqGNLZbBA1QD8L_fO9ZA	Kaka All You Can Eat	3.0	638
d7ozMWbBwcFOkHM3zmktfA	Ahi Revolving Sushi	3.0	278
6i85_hLuAdymNIy01LLl0g	Sam's Club	3.0	143
_VbFQBRa1qus4u9uaTCAHA	Papa Murphy's	3.0	21
d2D09qs6bVs6Bjb9WnTIdA	Applebee's Grill + Bar	2.0	135
kG9vs2Ks-MqV78cnjqKUGQ	Wendy's	1.5	32
4eVPP9Qrq2lUYv0dOipIXQ	Un Po' Di Più	4.5	37
WGFJbxzhO44Ku05BM1hDjA	Tito's Mexican Grill	3.5	91
S-B-ak8Kq0DrkLfE7k3DGg	Sprouts Farmers Market	4.0	153
flCF_Vp9NOpTVeGv673nSg	Sprecher's Restaurant and Pub	3.0	167
QOHtf23lZE87QOhugXB0xQ	Valley Eyecare Center	3.5	22
6oID4Trzz1j85k_LorECqw	Fascinations	4.5	115
MCnrL1AHCLmv3AOkF-44HQ	Desert Valley Urgent Care	3.0	35
xnlhzM9aBC9IuN0BBgwJPA	Tea Shop 168	2.5	24
LMejaPDFIoB2nLKmWxRaYg	H&M	2.5	23
JUhX-FMEqwojDlwHIS-9ng	Peño Mediterranean Grill	4.5	74
KF4yGNiy9zDL-hu9gBOpaA	Ben & Jerry's	4.0	55
o84XM3l2keUVCLtTdT1wxg	Cecil's West	4.0	43
pg5c-tixVR5m0mnRCCS92g	Salon Static	4.5	50
2-0Z3UeQZ_Mx98m8Dv3oeQ	Aria Ristorante	3.0	86
67FzueRMlcTQV3Nuep2qPw	Lotus Chinese Cuisine	3.0	32
Nx8qL3HqmuTvzIq8C7xPDA	Savannah Red	4.0	39
CXpxYHAvxdCKVZt8339-zA	Winking Lizard Tavern	3.0	61
